"","normal_tissue_1","normal_tissue_2","normal_tissue_3","normal_tissue_4","normal_tissue_5","normal_tissue_6","normal_tissue_7","normal_tissue_8","normal_tissue_9","normal_tissue_10","normal_tissue_11","normal_tissue_12","normal_tissue_13","normal_tissue_14","normal_tissue_15","normal_tissue_16","normal_tissue_17","normal_tissue_18","normal_tissue_19","normal_tissue_20","normal_tissue_21","normal_tissue_22","normal_tissue_23","normal_tissue_24","normal_tissue_25","normal_tissue_26","normal_tissue_27","normal_tissue_28","OA_tissue_1","OA_tissue_2","OA_tissue_3","OA_tissue_4","OA_tissue_5","OA_tissue_6","OA_tissue_7","OA_tissue_8","OA_tissue_9","OA_tissue_10","OA_tissue_11","OA_tissue_12","OA_tissue_13","OA_tissue_14","OA_tissue_15","OA_tissue_16","OA_tissue_17","OA_tissue_18","OA_tissue_19","OA_tissue_20","OA_tissue_21","OA_tissue_22"
"SNORA23",11.0696952052111,8.40699172189745,9.19067163352618,11.7829397024232,9.96589379392487,10.233350807494,9.76937785807055,9.84960034936529,9.10857756102262,11.0929537616545,11.8061723579127,10.3834122744639,12.3784988213552,8.60691696689742,6.99381468282918,9.92060613539931,9.36828016552212,11.164278996774,10.3703375898447,9.17354692359845,10.6266178300631,9.13782673455461,9.87334099083609,9.3082685956703,10.363655053241,7.27499934579177,8.23153274983729,7.72841766501263,10.5832202219412,10.7008253387891,10.6314148723854,10.854696392233,10.5650388592809,10.9905578828566,9.9453925382829,10.5078232357017,8.91148503929172,10.5040303912335,12.8820769236178,11.594863776476,7.63526073427222,9.23293482858073,7.64949216514843,11.31521176957,11.0326685426078,11.1395425812791,10.1039536672344,11.6424895035296,13.7765599390898,10.6187390281356
"SNORA24",5.15449470881569,4.50293496423556,4.05062508960931,5.31715860878879,4.30862376790726,5.50197082098957,4.48109637430387,4.22961357167389,3.10723006930734,4.0090848189507,5.74136542898169,4.66255512113098,6.57098423827849,4.75463831199481,3.10723006930734,6.73652300730693,5.09040321648169,7.2387949994459,5.35654741608772,3.10723006930734,6.54208791475501,5.11732058274616,5.96884987844651,6.28720720161611,7.36197131385786,4.8620937107847,4.77383754336945,4.55326389078073,4.73996647315673,5.52382741018915,5.47288717174226,5.74683603335864,5.52918187441239,5.39436501163361,5.58547050820836,7.05685392074976,5.82061488053845,5.94541775141495,7.02657999523072,5.95440605575683,4.57719605597054,4.73330063419631,4.36079611505064,5.47923133902793,5.64114581885283,5.63581627698037,5.34785249296665,5.61708221099571,7.45658385171911,5.14818552372138
"SNORA26",5.11562394929274,3.10723006930734,3.73101914039807,4.51723914536881,3.65683945962019,4.4619398945957,3.76188035419995,3.10723006930734,3.10723006930734,3.68311466072295,4.88686461300035,3.8676107136646,4.89290478404416,3.87554671246827,3.10723006930734,6.46714631096223,3.10723006930734,6.04754820935107,3.4806878060067,4.97995032768529,4.9126193376642,4.41219801944185,4.98845191827213,6.05178534021013,5.48118552740449,3.50361591341887,3.84982790539568,4.1502111614957,3.10723006930734,4.53659378039471,4.37260966852074,4.93725446008154,4.2646837045282,4.35807292636455,4.09951874759238,6.22869877742214,4.66162419351156,3.10723006930734,5.51912199826253,5.08097206560947,4.20137347358832,4.28582234071674,3.95713650586955,4.05096848229991,4.28122138563687,4.64548600768334,3.71456963513075,4.37533705502877,5.94920431305686,3.8811975361302
"SNORA27",8.39056565486201,5.51165369844013,6.10988231878403,7.79778471164364,6.79271169092752,7.1825512018511,6.43919027650737,5.486264238752,7.13736557314027,7.12043057747741,8.4344620129618,6.98037375798103,8.75699090924028,6.71055766391142,3.10723006930734,7.57766306492837,5.95928191056468,8.10343089104542,4.73558876489061,5.80558405369833,8.29650207904056,6.13958880133163,7.34408660833342,7.56534130336524,7.1502547047974,4.20521672502482,4.36726158303559,4.84613468269523,7.32084124338651,4.88928791583551,5.36961902473253,5.92460346097295,5.11226863995758,5.28410363853886,5.27170621168528,7.84067119266573,6.18258008623134,6.38434882086677,9.62157882992441,9.28334307694606,4.70512582233282,5.26730242129595,4.29297796217226,6.16966078632809,5.91187537046213,5.54834504641599,5.55991702298721,6.37605848349203,7.90477062028947,5.25358304367732
"SNORA2A",4.37713361361758,4.5726620883074,4.27858149420398,4.66967815663585,4.04818165305859,4.27343405704494,4.28016121739201,4.10238454745134,3.10723006930734,3.68311466072295,5.28964653890602,4.03333585763014,5.07697874468166,4.18167610577453,3.10723006930734,5.77936588939377,3.10723006930734,5.71949421392985,3.84806618390016,5.13476091001141,6.00100610114906,3.94899859450076,4.65473283348132,5.04502158681902,3.10723006930734,3.66606883256842,3.63519100912857,3.10723006930734,3.10723006930734,4.13774333761394,3.6375470538764,3.80650233586627,4.2646837045282,4.39929573521971,3.97067214066929,5.60560116735221,4.23161847775187,3.10723006930734,5.66836678253944,5.17282078554928,3.66404482934586,3.83028565529437,3.10723006930734,4.35666970971177,3.87695858484541,4.13168098540133,3.88755782934486,4.10162829297879,4.92241630075791,4.04970238910251
"SNORA2B",3.56887240069569,3.93349513790867,3.61785887186084,4.84579011917389,3.87993476696681,4.51786957448491,3.86105265506574,3.76596717847412,3.10723006930734,3.68311466072295,3.79258914549988,4.17081107614194,4.30056531245543,4.55162784342586,3.10723006930734,3.10723006930734,3.10723006930734,5.38510564109889,4.07955999891648,3.10723006930734,4.80814960910171,3.70660943658127,5.46928964632394,5.04502158681902,4.80801367595203,4.20521672502482,4.26321235004398,4.32093220389598,3.10723006930734,4.25362931374768,4.26816490625843,4.46844813739025,4.32390233127969,4.51399769137936,4.15725033180084,5.32625902465968,4.70515264598076,3.10723006930734,5.20956937532907,3.81067731592043,4.06023670314243,4.38249655362179,3.84586653927596,4.69048003986168,4.18360836440005,4.19112546699467,3.96002424959438,5.09713956250959,5.30478048466426,3.77947417918266
"SNORA3",5.33303472479776,4.34808852356341,3.61785887186084,5.47626147883896,4.4661558931901,5.26043511661862,3.86105265506574,3.86573282583559,3.10723006930734,4.47538958310632,5.46893104275184,4.70134657768059,6.66338095124049,4.89494207671311,3.10723006930734,5.93230734382159,3.10723006930734,3.89492562801996,4.73558876489061,3.10723006930734,6.99936373191737,4.72814000138823,4.27368868479074,4.77623932764385,3.83475111202471,3.78957432933196,4.01190135159683,4.01521676728443,4.08234197117433,5.03300657405295,4.63478994367508,4.86477733722895,5.05309575818628,5.26479202681337,5.37192153820941,6.20846042415358,4.74710472445152,3.10723006930734,7.90397706495982,6.30347884341594,3.88994667834164,4.28582234071674,3.71248436691566,4.47976169353892,4.84368973831064,4.75154988433273,4.68437067516144,5.21891649201279,7.27498668641244,4.41832894696377
"SNORA31",5.03412529880182,4.05715898154756,3.90848812756652,4.96273181622798,4.30862376790726,5.03576881414784,4.4344185071753,3.76596717847412,3.10723006930734,3.10723006930734,5.12614492160886,3.8676107136646,5.54992247593668,4.11505334519902,3.10723006930734,4.89505349215889,4.46006972782209,5.47681268434917,4.31383472042936,4.59503246019721,5.4705893858776,3.94899859450076,4.44291178118182,4.84919840682815,5.03921160450333,3.50361591341887,3.63519100912857,3.63716707722694,3.10723006930734,4.49444715481343,4.08607413331756,4.35700806358825,4.43275806709316,4.39929573521971,3.89734631560346,5.47321120555004,4.56922312192718,4.86191182007267,6.45553771522655,5.85152991909193,3.10723006930734,3.62115386028054,3.10723006930734,4.6413982097242,5.26337800715865,4.78486441058464,4.50801100305918,4.9974898561299,6.76715644814765,4.46827487464597
"SNORA33",6.59328144223926,7.33993987762204,6.92944953958734,7.3019689228516,6.68070416884778,7.51779377939091,7.16053523478203,7.02236230015478,5.69046669762209,6.91020546291509,6.91470047000112,7.15860269815496,5.13279284625206,6.7363509922127,3.10723006930734,6.13411277426631,3.10723006930734,5.98786054701899,6.9135831295324,3.10723006930734,5.76131646355754,5.46677801551364,6.03696640171628,5.69657275635125,5.87012859107821,7.41476335981136,6.91965419400306,6.68561860929752,3.10723006930734,7.31251945769682,7.32049574153223,7.48003734671537,7.14488424257017,6.87102659170159,7.3013935961157,5.69703237239839,6.85393839159579,3.8599844764104,5.10575232655909,5.61935838420512,7.00479552117786,6.83778674111824,6.29686372115569,8.29580220130786,7.30767921765313,7.65054175561481,7.92910243278584,7.73804040392984,8.09005463875598,7.75258670780775
"SNORA34",6.3764668429967,7.41572133540165,5.80005480923839,6.2972617845057,5.00012988600841,6.13792356484661,5.57172727836846,4.73514603785021,6.36650166352549,4.87335668285771,5.82128648476173,5.51145064518461,6.96824227437266,4.50620612405734,3.10723006930734,3.10723006930734,3.10723006930734,5.47681268434917,6.46592856229396,5.71450423932481,4.9126193376642,4.81657525084939,5.82167766261853,6.10762675073133,4.80801367595203,5.99681134033243,6.12624607286663,6.04622599477907,6.67771746824692,6.89076679907788,6.95864028322655,7.04746110925741,7.22884435093968,8.1135537658846,7.00542938868562,5.75474990598491,6.7649220152579,4.38382144059221,6.16689289136655,5.33897880808503,5.34892945582362,5.67655476787598,4.7427342391898,6.31702541697762,7.01892249586208,6.92359776032741,6.66143236516627,7.04059481758671,9.67030610796251,6.5921449394247
"SNORA35",7.06765871551978,4.70026483911285,4.72374785412961,6.00741901095128,5.86709438027002,6.05843933257239,5.17967466214133,4.57733348720214,7.87496028955447,6.85024885965592,6.72386662415058,6.3659035644037,7.56269183012716,6.50558917372828,3.10723006930734,9.47952022365394,7.63558270279187,9.94960010249833,4.86833727659383,6.64205527605232,9.43174806552006,6.44795062674519,7.96496108499164,8.62340179980562,9.48720099574845,4.62657403603475,4.77383754336945,4.59424542250632,9.97536121034834,4.65415821160094,4.87924854273753,6.06715444765029,5.24923330341158,4.00511306775255,4.913620127647,7.9227327031544,5.98966366834052,8.20627542346238,10.2622348460916,9.30733779965037,5.05278323949172,5.61082674198416,4.48424132762405,5.22536306579709,4.52707269655863,4.19112546699467,4.74790676122304,5.95826496422884,6.57001153673981,5.14818552372138
"SNORA37",7.377546648257,5.87205574535999,6.48366865652816,7.43202688407304,6.06081003783484,7.22630797857969,6.29015668279516,5.50647470862982,3.10723006930734,6.53857614277728,7.45398204237393,6.55802871646023,6.8941160280032,6.00558441058377,3.10723006930734,6.36463613620213,4.96109753912103,7.10671736442361,6.67875376387863,5.39766581580371,7.96063447933543,5.56539538857249,7.2901305276724,6.78883786288986,6.34389849529102,5.93521247717536,6.07641959805339,6.5278077119412,7.12274460054266,6.7891247483636,6.64527100673659,7.00927044804676,6.58145635874763,7.11192099330336,6.68509675938962,7.28449168041839,5.82061488053845,5.62424436600095,7.65789971502094,7.33054153820931,5.66860659133924,6.53427872444554,5.23168973954683,6.87617045245877,6.42108498533441,6.04324370554941,6.12722285509684,7.32322493683387,8.91403099314565,6.80510624618581
"SNORA38",7.51757386591356,4.5726620883074,5.64714616092414,6.10558846775783,6.55911658500503,7.42079651613884,5.57172727836846,6.63454415611737,9.15118950250196,7.54370232741754,9.90448671921942,7.29468380161237,8.25393147626726,5.91699124387027,3.10723006930734,7.78865852516465,7.92115625703343,10.4454222181323,6.04543392872624,6.90703741793545,10.3366938725297,7.5726509088354,8.95364303209056,9.94293926315152,10.573157011642,4.48765371664802,5.27251285662648,5.58567602562702,9.12108844746633,5.40709083828752,5.91068365669884,6.41238968961275,6.33396735965998,5.60590602035011,5.7698298093219,9.37813852105054,6.91310157311243,7.49186768793521,8.61938884379385,10.8709751832592,5.70603939088583,6.33925011377033,6.54523667815538,6.79861534797355,7.25153703697383,6.15231609166536,6.69079386939193,6.99294163749101,8.64196495754471,6.97579531642607
"SNORA38B",8.49038547322537,5.74443600574368,5.85674630120587,8.12796680807178,6.91188056085122,7.18993742698297,6.1234570908733,6.16284505350283,9.71223071908796,7.83982157471278,8.60943706923372,7.22529866309734,8.90709908332852,6.21752862234844,3.10723006930734,9.47343723954385,9.37419862677288,9.34232034194398,5.64411587108021,9.16518780564695,9.65077036534956,7.7247333688752,8.46766870686227,8.24259702462262,10.3112465383106,4.8620937107847,5.38237116793311,5.18416639067413,10.7704754198488,5.68190404160476,6.42365285968058,6.63025817721568,5.72476053479955,5.63569323678461,5.86692390780246,8.1440996208804,6.75570680759474,9.45336129996989,9.79664031742774,9.45641535590252,5.32462737463579,6.26775765079722,5.63217272416931,5.93321484001431,6.00685963267998,5.54834504641599,5.49289767210226,6.25918393549322,7.8571586047401,6.09209729503676
"SNORA39",5.98239926609778,4.70026483911285,5.01773218285257,5.39909332232737,5.5235658508301,5.20015005713156,5.07388706587414,4.93804379817758,3.10723006930734,5.4853027374893,5.65648978089652,5.62688222573484,4.9573438936519,5.16207432496827,3.10723006930734,3.10723006930734,4.96109753912103,5.38510564109889,5.26806591569311,3.10723006930734,3.10723006930734,3.10723006930734,5.56633332762185,5.76833979619795,5.03921160450333,5.4713121806606,5.29523172152545,5.51063008023552,3.10723006930734,5.30130863843533,5.18545661908075,5.13230683263376,5.41961784158963,5.05392093709231,5.27170621168528,5.28681717458167,5.37837958774994,3.10723006930734,6.16689289136655,5.79706789695526,5.44190513276331,5.43098808963274,5.6997123614578,5.31553117917189,4.78688931220999,4.99534987174745,4.77842590077855,5.68017479826147,6.10464562621887,5.09205745726146
"SNORA4",4.640108377087,3.10723006930734,3.10723006930734,4.62113424707657,3.10723006930734,4.4619398945957,3.10723006930734,3.86573282583559,3.10723006930734,4.3634497704902,5.25066311958231,3.95498581217197,6.0450039312088,4.40914725475397,3.10723006930734,5.17815337029408,3.90694701175797,5.06382507029576,3.10723006930734,5.71450423932481,4.69363640728046,5.11732058274616,4.44291178118182,4.19659546971459,4.12575236249634,3.10723006930734,3.10723006930734,3.10723006930734,5.71762108148287,4.07364077776826,4.21139934971452,4.00432664114219,3.8900874754945,4.00511306775255,4.03762864023104,5.11587484703295,4.16216106334257,6.00156779402702,6.95772417597289,6.18254035381253,3.10723006930734,3.10723006930734,3.10723006930734,3.8433394936486,4.28122138563687,3.83906990416687,3.10723006930734,3.10723006930734,6.08613697980372,4.12234464395019
"SNORA40",5.26452784009982,4.34808852356341,4.22670254755249,5.99036346813166,4.55942679570653,5.52629137916511,4.52582000487833,3.86573282583559,3.10723006930734,4.66946036114374,5.82128648476173,5.22073647656187,6.40935965523676,4.24375530969687,3.10723006930734,5.69600572219038,3.10723006930734,5.71949421392985,4.80381090172174,5.27282210579431,5.70793287095002,4.97604704003469,4.93884553491921,5.3641321842458,5.68948173651518,3.98286402753907,3.48159034218129,3.85257766440195,3.10723006930734,4.30662742968008,4.46730256443668,4.82684871880885,4.53133114289014,5.12090385831951,4.3577213428032,5.66723266929843,4.16216106334257,5.29807862828099,8.02965667310979,6.09570613357507,3.97974788284899,4.28582234071674,4.05416490252614,4.35666970971177,4.52707269655863,4.442889555678,4.14447332030132,4.85082733206407,6.35643532527338,4.72779948984684
"SNORA40:ENSG00000264043",4.99130836076388,4.16473785376511,4.93673761160168,5.22977095334241,4.55942679570653,4.62180382202209,4.68854607468645,4.61888891147079,6.89031844432659,5.01480689065072,4.83288927866995,5.24552830256673,4.59349234142466,4.86137124016631,3.10723006930734,5.51220853318433,3.10723006930734,5.7916418263942,4.62511948038277,3.10723006930734,4.69363640728046,4.63244143899838,4.65473283348132,5.16038759792866,5.81251144991036,4.669289028195,4.46160586442656,4.55326389078073,3.10723006930734,4.94879461318885,4.67300787872258,4.41422442382656,4.74505883834786,4.85547358995473,4.88567673633913,5.3645525483045,4.97187021478758,5.5498392358668,5.70324870773848,7.33054153820931,5.32462737463579,4.86018154086614,5.46009801399328,4.53632194808016,4.41144204477284,4.52848105481271,4.61712057670224,4.24834747202983,4.1994631392991,4.80268991825213
"SNORA43",7.25645739424922,5.79691293562119,6.14417871663694,7.40060071515609,6.57851333851368,6.12238408197397,6.04545859059743,5.67591220266776,7.3232940647271,7.3962257200018,7.56406201864527,6.77670751251689,8.25393147626726,4.82684193513985,7.32924391241554,8.23980008805324,7.17381237742815,6.5767549604187,7.43951357770952,6.90703741793545,6.81395690100803,7.67224608123684,6.28040819723961,5.41048441985705,5.97862499678696,5.73201307342847,5.29523172152545,5.27944647446386,8.55786763467633,7.04976358648305,7.36767778950505,8.24111446141278,7.70492447950497,8.02076520895264,7.42699873093942,4.86362174172877,5.56427506590104,8.30817140063029,7.41307977317895,6.58294932435881,4.74478579053065,6.45396340206607,3.95713650586955,8.14415047827383,7.96883523133836,7.49129882398263,7.33009679950378,8.1669041901929,10.3093778401427,7.64665773122811
"SNORA44",4.44917021653359,3.5885852173875,3.10723006930734,4.62113424707657,3.87993476696681,4.96352057162146,4.22286477732913,3.76596717847412,3.10723006930734,3.10723006930734,4.98814719984067,3.95498581217197,6.17724324331948,4.55162784342586,3.10723006930734,7.12757562289295,5.59374371716099,3.89492562801996,4.73558876489061,5.27282210579431,7.08376302922055,4.81657525084939,3.10723006930734,4.52505585936321,4.12575236249634,3.10723006930734,3.10723006930734,3.10723006930734,3.10723006930734,4.61632476878547,4.15093606761081,4.52003851353217,4.62172033219276,4.82824302577258,4.21148648321993,4.54396008133052,3.10723006930734,5.62424436600095,8.74678782659967,6.81632987894431,3.10723006930734,3.10723006930734,3.10723006930734,4.289050984536,4.56301339521464,4.34969449156665,3.88755782934486,3.81719207169726,5.75058073674076,4.12234464395019
